STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
KCK,H,20,FLOW,20190225 0800,20190225 0800,174, ,CFS
KCK,H,20,FLOW,20190225 0900,20190225 0900,176, ,CFS
KCK,H,20,FLOW,20190225 1000,20190225 1000,176, ,CFS
KCK,H,20,FLOW,20190225 1100,20190225 1100,178, ,CFS
KCK,H,20,FLOW,20190225 1200,20190225 1200,181, ,CFS
KCK,H,20,FLOW,20190225 1300,20190225 1300,188, ,CFS
KCK,H,20,FLOW,20190225 1400,20190225 1400,197, ,CFS
KCK,H,20,FLOW,20190225 1500,20190225 1500,219, ,CFS
KCK,H,20,FLOW,20190225 1600,20190225 1600,297, ,CFS
KCK,H,20,FLOW,20190225 1700,20190225 1700,599, ,CFS
KCK,H,20,FLOW,20190225 1800,20190225 1800,1128, ,CFS
KCK,H,20,FLOW,20190225 1900,20190225 1900,1638, ,CFS
KCK,H,20,FLOW,20190225 2000,20190225 2000,2147, ,CFS
KCK,H,20,FLOW,20190225 2100,20190225 2100,2732, ,CFS
KCK,H,20,FLOW,20190225 2200,20190225 2200,3269, ,CFS
KCK,H,20,FLOW,20190225 2300,20190225 2300,3636, ,CFS
KCK,H,20,FLOW,20190226 0000,20190226 0000,3885, ,CFS
KCK,H,20,FLOW,20190226 0100,20190226 0100,4223, ,CFS
KCK,H,20,FLOW,20190226 0200,20190226 0200,4439, ,CFS
KCK,H,20,FLOW,20190226 0300,20190226 0300,4603, ,CFS
KCK,H,20,FLOW,20190226 0400,20190226 0400,4614, ,CFS
KCK,H,20,FLOW,20190226 0500,20190226 0500,4591, ,CFS
KCK,H,20,FLOW,20190226 0600,20190226 0600,4546, ,CFS
KCK,H,20,FLOW,20190226 0700,20190226 0700,4467, ,CFS
KCK,H,20,FLOW,20190226 0800,20190226 0800,4206, ,CFS
KCK,H,20,FLOW,20190226 0900,20190226 0900,3943, ,CFS
KCK,H,20,FLOW,20190226 1000,20190226 1000,3586, ,CFS
KCK,H,20,FLOW,20190226 1100,20190226 1100,3485, ,CFS
KCK,H,20,FLOW,20190226 1200,20190226 1200,3869, ,CFS
KCK,H,20,FLOW,20190226 1300,20190226 1300,4439, ,CFS
KCK,H,20,FLOW,20190226 1400,20190226 1400,4946, ,CFS
KCK,H,20,FLOW,20190226 1500,20190226 1500,5221, ,CFS
KCK,H,20,FLOW,20190226 1600,20190226 1600,5233, ,CFS
KCK,H,20,FLOW,20190226 1700,20190226 1700,5077, ,CFS
KCK,H,20,FLOW,20190226 1800,20190226 1800,4999, ,CFS
KCK,H,20,FLOW,20190226 1900,20190226 1900,5143, ,CFS
KCK,H,20,FLOW,20190226 2000,20190226 2000,5498, ,CFS
KCK,H,20,FLOW,20190226 2100,20190226 2100,5929, ,CFS
KCK,H,20,FLOW,20190226 2200,20190226 2200,6257, ,CFS
KCK,H,20,FLOW,20190226 2300,20190226 2300,6343, ,CFS
KCK,H,20,FLOW,20190227 0000,20190227 0000,6668, ,CFS
KCK,H,20,FLOW,20190227 0100,20190227 0100,7155, ,CFS
KCK,H,20,FLOW,20190227 0200,20190227 0200,7630, ,CFS
KCK,H,20,FLOW,20190227 0300,20190227 0300,8120, ,CFS
KCK,H,20,FLOW,20190227 0400,20190227 0400,8241, ,CFS
KCK,H,20,FLOW,20190227 0500,20190227 0500,7917, ,CFS
KCK,H,20,FLOW,20190227 0600,20190227 0600,7269, ,CFS
KCK,H,20,FLOW,20190227 0700,20190227 0700,6033, ,CFS
KCK,H,20,FLOW,20190227 0800,20190227 0800,5035, ,CFS
KCK,H,20,FLOW,20190227 0900,20190227 0900,4157, ,CFS
KCK,H,20,FLOW,20190227 1000,20190227 1000,3515, ,CFS
KCK,H,20,FLOW,20190227 1100,20190227 1100,3098, ,CFS
KCK,H,20,FLOW,20190227 1200,20190227 1200,2781, ,CFS
KCK,H,20,FLOW,20190227 1300,20190227 1300,2537, ,CFS
KCK,H,20,FLOW,20190227 1400,20190227 1400,2348, ,CFS
KCK,H,20,FLOW,20190227 1500,20190227 1500,2159, ,CFS
KCK,H,20,FLOW,20190227 1600,20190227 1600,2027, ,CFS
KCK,H,20,FLOW,20190227 1700,20190227 1700,1851, ,CFS
KCK,H,20,FLOW,20190227 1800,20190227 1800,1757, ,CFS
KCK,H,20,FLOW,20190227 1900,20190227 1900,1634, ,CFS
KCK,H,20,FLOW,20190227 2000,20190227 2000,1532, ,CFS
KCK,H,20,FLOW,20190227 2100,20190227 2100,1479, ,CFS
KCK,H,20,FLOW,20190227 2200,20190227 2200,1421, ,CFS
KCK,H,20,FLOW,20190227 2300,20190227 2300,1364, ,CFS
KCK,H,20,FLOW,20190228 0000,20190228 0000,1307, ,CFS
KCK,H,20,FLOW,20190228 0100,20190228 0100,1265, ,CFS
KCK,H,20,FLOW,20190228 0200,20190228 0200,1188, ,CFS
KCK,H,20,FLOW,20190228 0300,20190228 0300,1128, ,CFS
KCK,H,20,FLOW,20190228 0400,20190228 0400,1067, ,CFS
KCK,H,20,FLOW,20190228 0500,20190228 0500,1021, ,CFS
KCK,H,20,FLOW,20190228 0600,20190228 0600,994, ,CFS
KCK,H,20,FLOW,20190228 0700,20190228 0700,947, ,CFS
KCK,H,20,FLOW,20190228 0800,20190228 0800,931, ,CFS
KCK,H,20,FLOW,20190228 0900,20190228 0900,908, ,CFS
KCK,H,20,FLOW,20190228 1000,20190228 1000,896, ,CFS
KCK,H,20,FLOW,20190228 1100,20190228 1100,858, ,CFS
KCK,H,20,FLOW,20190228 1200,20190228 1200,840, ,CFS
KCK,H,20,FLOW,20190228 1300,20190228 1300,831, ,CFS
KCK,H,20,FLOW,20190228 1400,20190228 1400,798, ,CFS
KCK,H,20,FLOW,20190228 1500,20190228 1500,772, ,CFS
KCK,H,20,FLOW,20190228 1600,20190228 1600,763, ,CFS
KCK,H,20,FLOW,20190228 1700,20190228 1700,743, ,CFS
KCK,H,20,FLOW,20190228 1800,20190228 1800,729, ,CFS
KCK,H,20,FLOW,20190228 1900,20190228 1900,697, ,CFS
KCK,H,20,FLOW,20190228 2000,20190228 2000,686, ,CFS
KCK,H,20,FLOW,20190228 2100,20190228 2100,665, ,CFS
KCK,H,20,FLOW,20190228 2200,20190228 2200,654, ,CFS
KCK,H,20,FLOW,20190228 2300,20190228 2300,634, ,CFS
KCK,H,20,FLOW,20190301 0000,20190301 0000,629, ,CFS
KCK,H,20,FLOW,20190301 0100,20190301 0100,609, ,CFS
KCK,H,20,FLOW,20190301 0200,20190301 0200,594, ,CFS
KCK,H,20,FLOW,20190301 0300,20190301 0300,587, ,CFS
KCK,H,20,FLOW,20190301 0400,20190301 0400,570, ,CFS
KCK,H,20,FLOW,20190301 0500,20190301 0500,575, ,CFS
KCK,H,20,FLOW,20190301 0600,20190301 0600,552, ,CFS
KCK,H,20,FLOW,20190301 0700,20190301 0700,533, ,CFS
KCK,H,20,FLOW,20190301 0800,20190301 0800,531, ,CFS
KCK,H,20,FLOW,20190301 0900,20190301 0900,533, ,CFS
KCK,H,20,FLOW,20190301 1000,20190301 1000,536, ,CFS
KCK,H,20,FLOW,20190301 1100,20190301 1100,520, ,CFS
KCK,H,20,FLOW,20190301 1200,20190301 1200,507, ,CFS
KCK,H,20,FLOW,20190301 1300,20190301 1300,489, ,CFS
KCK,H,20,FLOW,20190301 1400,20190301 1400,492, ,CFS
KCK,H,20,FLOW,20190301 1500,20190301 1500,489, ,CFS
KCK,H,20,FLOW,20190301 1600,20190301 1600,479, ,CFS
KCK,H,20,FLOW,20190301 1700,20190301 1700,475, ,CFS
KCK,H,20,FLOW,20190301 1800,20190301 1800,460, ,CFS
KCK,H,20,FLOW,20190301 1900,20190301 1900,460, ,CFS
KCK,H,20,FLOW,20190301 2000,20190301 2000,464, ,CFS
KCK,H,20,FLOW,20190301 2100,20190301 2100,452, ,CFS
KCK,H,20,FLOW,20190301 2200,20190301 2200,446, ,CFS
KCK,H,20,FLOW,20190301 2300,20190301 2300,448, ,CFS
KCK,H,20,FLOW,20190302 0000,20190302 0000,442, ,CFS
KCK,H,20,FLOW,20190302 0100,20190302 0100,440, ,CFS
KCK,H,20,FLOW,20190302 0200,20190302 0200,438, ,CFS
KCK,H,20,FLOW,20190302 0300,20190302 0300,416, ,CFS
KCK,H,20,FLOW,20190302 0400,20190302 0400,428, ,CFS
KCK,H,20,FLOW,20190302 0500,20190302 0500,422, ,CFS
KCK,H,20,FLOW,20190302 0600,20190302 0600,434, ,CFS
KCK,H,20,FLOW,20190302 0700,20190302 0700,414, ,CFS
KCK,H,20,FLOW,20190302 0800,20190302 0800,422, ,CFS
KCK,H,20,FLOW,20190302 0900,20190302 0900,422, ,CFS
KCK,H,20,FLOW,20190302 1000,20190302 1000,434, ,CFS
KCK,H,20,FLOW,20190302 1100,20190302 1100,434, ,CFS
KCK,H,20,FLOW,20190302 1200,20190302 1200,454, ,CFS
KCK,H,20,FLOW,20190302 1300,20190302 1300,485, ,CFS
KCK,H,20,FLOW,20190302 1400,20190302 1400,472, ,CFS
KCK,H,20,FLOW,20190302 1500,20190302 1500,444, ,CFS
KCK,H,20,FLOW,20190302 1600,20190302 1600,442, ,CFS
KCK,H,20,FLOW,20190302 1700,20190302 1700,416, ,CFS
KCK,H,20,FLOW,20190302 1800,20190302 1800,405, ,CFS
KCK,H,20,FLOW,20190302 1900,20190302 1900,401, ,CFS
KCK,H,20,FLOW,20190302 2000,20190302 2000,394, ,CFS
KCK,H,20,FLOW,20190302 2100,20190302 2100,401, ,CFS
KCK,H,20,FLOW,20190302 2200,20190302 2200,401, ,CFS
KCK,H,20,FLOW,20190302 2300,20190302 2300,392, ,CFS
KCK,H,20,FLOW,20190303 0000,20190303 0000,379, ,CFS
KCK,H,20,FLOW,20190303 0100,20190303 0100,379, ,CFS
KCK,H,20,FLOW,20190303 0200,20190303 0200,375, ,CFS
KCK,H,20,FLOW,20190303 0300,20190303 0300,379, ,CFS
KCK,H,20,FLOW,20190303 0400,20190303 0400,366, ,CFS
KCK,H,20,FLOW,20190303 0500,20190303 0500,366, ,CFS
KCK,H,20,FLOW,20190303 0600,20190303 0600,359, ,CFS
KCK,H,20,FLOW,20190303 0700,20190303 0700,363, ,CFS
KCK,H,20,FLOW,20190303 0800,20190303 0800,358, ,CFS
KCK,H,20,FLOW,20190303 0900,20190303 0900,370, ,CFS
KCK,H,20,FLOW,20190303 1000,20190303 1000,359, ,CFS
KCK,H,20,FLOW,20190303 1100,20190303 1100,365, ,CFS
KCK,H,20,FLOW,20190303 1200,20190303 1200,363, ,CFS
KCK,H,20,FLOW,20190303 1300,20190303 1300,351, ,CFS
KCK,H,20,FLOW,20190303 1400,20190303 1400,365, ,CFS
KCK,H,20,FLOW,20190303 1500,20190303 1500,351, ,CFS
KCK,H,20,FLOW,20190303 1600,20190303 1600,349, ,CFS
KCK,H,20,FLOW,20190303 1700,20190303 1700,352, ,CFS
KCK,H,20,FLOW,20190303 1800,20190303 1800,358, ,CFS
KCK,H,20,FLOW,20190303 1900,20190303 1900,363, ,CFS
KCK,H,20,FLOW,20190303 2000,20190303 2000,358, ,CFS
KCK,H,20,FLOW,20190303 2100,20190303 2100,363, ,CFS
KCK,H,20,FLOW,20190303 2200,20190303 2200,347, ,CFS
KCK,H,20,FLOW,20190303 2300,20190303 2300,340, ,CFS
KCK,H,20,FLOW,20190304 0000,20190304 0000,347, ,CFS
KCK,H,20,FLOW,20190304 0100,20190304 0100,340, ,CFS
KCK,H,20,FLOW,20190304 0200,20190304 0200,344, ,CFS
KCK,H,20,FLOW,20190304 0300,20190304 0300,337, ,CFS
KCK,H,20,FLOW,20190304 0400,20190304 0400,335, ,CFS
KCK,H,20,FLOW,20190304 0500,20190304 0500,327, ,CFS
KCK,H,20,FLOW,20190304 0600,20190304 0600,335, ,CFS
KCK,H,20,FLOW,20190304 0700,20190304 0700,322, ,CFS
KCK,H,20,FLOW,20190304 0800,20190304 0800,330, ,CFS
KCK,H,20,FLOW,20190304 0900,20190304 0900,324, ,CFS
KCK,H,20,FLOW,20190304 1000,20190304 1000,320, ,CFS
KCK,H,20,FLOW,20190304 1100,20190304 1100,322, ,CFS
KCK,H,20,FLOW,20190304 1200,20190304 1200,316, ,CFS
KCK,H,20,FLOW,20190304 1300,20190304 1300,309, ,CFS
KCK,H,20,FLOW,20190304 1400,20190304 1400,316, ,CFS
KCK,H,20,FLOW,20190304 1500,20190304 1500,311, ,CFS
KCK,H,20,FLOW,20190304 1600,20190304 1600,312, ,CFS
KCK,H,20,FLOW,20190304 1700,20190304 1700,304, ,CFS
KCK,H,20,FLOW,20190304 1800,20190304 1800,303, ,CFS
KCK,H,20,FLOW,20190304 1900,20190304 1900,304, ,CFS
KCK,H,20,FLOW,20190304 2000,20190304 2000,300, ,CFS
KCK,H,20,FLOW,20190304 2100,20190304 2100,303, ,CFS
KCK,H,20,FLOW,20190304 2200,20190304 2200,301, ,CFS
KCK,H,20,FLOW,20190304 2300,20190304 2300,295, ,CFS
KCK,H,20,FLOW,20190305 0000,20190305 0000,294, ,CFS
KCK,H,20,FLOW,20190305 0100,20190305 0100,294, ,CFS
KCK,H,20,FLOW,20190305 0200,20190305 0200,292, ,CFS
KCK,H,20,FLOW,20190305 0300,20190305 0300,288, ,CFS
KCK,H,20,FLOW,20190305 0400,20190305 0400,288, ,CFS
KCK,H,20,FLOW,20190305 0500,20190305 0500,289, ,CFS
KCK,H,20,FLOW,20190305 0600,20190305 0600,289, ,CFS
KCK,H,20,FLOW,20190305 0700,20190305 0700,288, ,CFS
KCK,H,20,FLOW,20190305 0800,20190305 0800,288, ,CFS
KCK,H,20,FLOW,20190305 0900,20190305 0900,286, ,CFS
KCK,H,20,FLOW,20190305 1000,20190305 1000,283, ,CFS
KCK,H,20,FLOW,20190305 1100,20190305 1100,282, ,CFS
KCK,H,20,FLOW,20190305 1200,20190305 1200,291, ,CFS
KCK,H,20,FLOW,20190305 1300,20190305 1300,288, ,CFS
KCK,H,20,FLOW,20190305 1400,20190305 1400,285, ,CFS
KCK,H,20,FLOW,20190305 1500,20190305 1500,285, ,CFS
KCK,H,20,FLOW,20190305 1600,20190305 1600,285, ,CFS
KCK,H,20,FLOW,20190305 1700,20190305 1700,283, ,CFS
KCK,H,20,FLOW,20190305 1800,20190305 1800,291, ,CFS
KCK,H,20,FLOW,20190305 1900,20190305 1900,289, ,CFS
KCK,H,20,FLOW,20190305 2000,20190305 2000,294, ,CFS
KCK,H,20,FLOW,20190305 2100,20190305 2100,292, ,CFS
KCK,H,20,FLOW,20190305 2200,20190305 2200,292, ,CFS
KCK,H,20,FLOW,20190305 2300,20190305 2300,303, ,CFS
KCK,H,20,FLOW,20190306 0000,20190306 0000,316, ,CFS
KCK,H,20,FLOW,20190306 0100,20190306 0100,345, ,CFS
KCK,H,20,FLOW,20190306 0200,20190306 0200,403, ,CFS
KCK,H,20,FLOW,20190306 0300,20190306 0300,573, ,CFS
KCK,H,20,FLOW,20190306 0400,20190306 0400,801, ,CFS
KCK,H,20,FLOW,20190306 0500,20190306 0500,1056, ,CFS
KCK,H,20,FLOW,20190306 0600,20190306 0600,1379, ,CFS
KCK,H,20,FLOW,20190306 0700,20190306 0700,1913, ,CFS
KCK,H,20,FLOW,20190306 0800,20190306 0800,2431, ,CFS
KCK,H,20,FLOW,20190306 0900,20190306 0900,2597, ,CFS
KCK,H,20,FLOW,20190306 1000,20190306 1000,2295, ,CFS
KCK,H,20,FLOW,20190306 1100,20190306 1100,1962, ,CFS
KCK,H,20,FLOW,20190306 1200,20190306 1200,1648, ,CFS
KCK,H,20,FLOW,20190306 1300,20190306 1300,1444, ,CFS
KCK,H,20,FLOW,20190306 1400,20190306 1400,1320, ,CFS
KCK,H,20,FLOW,20190306 1500,20190306 1500,1246, ,CFS
KCK,H,20,FLOW,20190306 1600,20190306 1600,1196, ,CFS
KCK,H,20,FLOW,20190306 1700,20190306 1700,1162, ,CFS
KCK,H,20,FLOW,20190306 1800,20190306 1800,1117, ,CFS
KCK,H,20,FLOW,20190306 1900,20190306 1900,1063, ,CFS
KCK,H,20,FLOW,20190306 2000,20190306 2000,1021, ,CFS
KCK,H,20,FLOW,20190306 2100,20190306 2100,970, ,CFS
KCK,H,20,FLOW,20190306 2200,20190306 2200,937, ,CFS
KCK,H,20,FLOW,20190306 2300,20190306 2300,902, ,CFS
KCK,H,20,FLOW,20190307 0000,20190307 0000,861, ,CFS
KCK,H,20,FLOW,20190307 0100,20190307 0100,828, ,CFS
KCK,H,20,FLOW,20190307 0200,20190307 0200,798, ,CFS
KCK,H,20,FLOW,20190307 0300,20190307 0300,760, ,CFS
KCK,H,20,FLOW,20190307 0400,20190307 0400,741, ,CFS
KCK,H,20,FLOW,20190307 0500,20190307 0500,718, ,CFS
KCK,H,20,FLOW,20190307 0600,20190307 0600,699, ,CFS
KCK,H,20,FLOW,20190307 0700,20190307 0700,678, ,CFS
KCK,H,20,FLOW,20190307 0800,20190307 0800,662, ,CFS
KCK,H,20,FLOW,20190307 0900,20190307 0900,644, ,CFS
KCK,H,20,FLOW,20190307 1000,20190307 1000,626, ,CFS
KCK,H,20,FLOW,20190307 1100,20190307 1100,611, ,CFS
KCK,H,20,FLOW,20190307 1200,20190307 1200,594, ,CFS
KCK,H,20,FLOW,20190307 1300,20190307 1300,585, ,CFS
KCK,H,20,FLOW,20190307 1400,20190307 1400,570, ,CFS
KCK,H,20,FLOW,20190307 1500,20190307 1500,561, ,CFS
KCK,H,20,FLOW,20190307 1600,20190307 1600,545, ,CFS
KCK,H,20,FLOW,20190307 1700,20190307 1700,533, ,CFS
KCK,H,20,FLOW,20190307 1800,20190307 1800,522, ,CFS
KCK,H,20,FLOW,20190307 1900,20190307 1900,518, ,CFS
KCK,H,20,FLOW,20190307 2000,20190307 2000,507, ,CFS
KCK,H,20,FLOW,20190307 2100,20190307 2100,496, ,CFS
KCK,H,20,FLOW,20190307 2200,20190307 2200,492, ,CFS
KCK,H,20,FLOW,20190307 2300,20190307 2300,483, ,CFS
KCK,H,20,FLOW,20190308 0000,20190308 0000,475, ,CFS
KCK,H,20,FLOW,20190308 0100,20190308 0100,466, ,CFS
KCK,H,20,FLOW,20190308 0200,20190308 0200,464, ,CFS
KCK,H,20,FLOW,20190308 0300,20190308 0300,456, ,CFS
KCK,H,20,FLOW,20190308 0400,20190308 0400,450, ,CFS
KCK,H,20,FLOW,20190308 0500,20190308 0500,448, ,CFS
KCK,H,20,FLOW,20190308 0600,20190308 0600,442, ,CFS
KCK,H,20,FLOW,20190308 0700,20190308 0700,438, ,CFS
KCK,H,20,FLOW,20190308 0800,20190308 0800,432, ,CFS
KCK,H,20,FLOW,20190308 0900,20190308 0900,428, ,CFS
KCK,H,20,FLOW,20190308 1000,20190308 1000,422, ,CFS
KCK,H,20,FLOW,20190308 1100,20190308 1100,418, ,CFS
KCK,H,20,FLOW,20190308 1200,20190308 1200,414, ,CFS
KCK,H,20,FLOW,20190308 1300,20190308 1300,409, ,CFS
KCK,H,20,FLOW,20190308 1400,20190308 1400,403, ,CFS
KCK,H,20,FLOW,20190308 1500,20190308 1500,399, ,CFS
KCK,H,20,FLOW,20190308 1600,20190308 1600,407, ,CFS
KCK,H,20,FLOW,20190308 1700,20190308 1700,392, ,CFS
KCK,H,20,FLOW,20190308 1800,20190308 1800,386, ,CFS
KCK,H,20,FLOW,20190308 1900,20190308 1900,381, ,CFS
KCK,H,20,FLOW,20190308 2000,20190308 2000,381, ,CFS
KCK,H,20,FLOW,20190308 2100,20190308 2100,379, ,CFS
KCK,H,20,FLOW,20190308 2200,20190308 2200,375, ,CFS
KCK,H,20,FLOW,20190308 2300,20190308 2300,373, ,CFS
KCK,H,20,FLOW,20190309 0000,20190309 0000,368, ,CFS
KCK,H,20,FLOW,20190309 0100,20190309 0100,365, ,CFS
KCK,H,20,FLOW,20190309 0200,20190309 0200,365, ,CFS
KCK,H,20,FLOW,20190309 0300,20190309 0300,363, ,CFS
KCK,H,20,FLOW,20190309 0400,20190309 0400,358, ,CFS
KCK,H,20,FLOW,20190309 0500,20190309 0500,358, ,CFS
KCK,H,20,FLOW,20190309 0600,20190309 0600,354, ,CFS
KCK,H,20,FLOW,20190309 0700,20190309 0700,354, ,CFS
KCK,H,20,FLOW,20190309 0800,20190309 0800,356, ,CFS
KCK,H,20,FLOW,20190309 0900,20190309 0900,359, ,CFS
KCK,H,20,FLOW,20190309 1000,20190309 1000,361, ,CFS
KCK,H,20,FLOW,20190309 1100,20190309 1100,366, ,CFS
KCK,H,20,FLOW,20190309 1200,20190309 1200,375, ,CFS
KCK,H,20,FLOW,20190309 1300,20190309 1300,381, ,CFS
KCK,H,20,FLOW,20190309 1400,20190309 1400,388, ,CFS
KCK,H,20,FLOW,20190309 1500,20190309 1500,392, ,CFS
KCK,H,20,FLOW,20190309 1600,20190309 1600,395, ,CFS
KCK,H,20,FLOW,20190309 1700,20190309 1700,405, ,CFS
KCK,H,20,FLOW,20190309 1800,20190309 1800,412, ,CFS
KCK,H,20,FLOW,20190309 1900,20190309 1900,430, ,CFS
KCK,H,20,FLOW,20190309 2000,20190309 2000,460, ,CFS
KCK,H,20,FLOW,20190309 2100,20190309 2100,533, ,CFS
KCK,H,20,FLOW,20190309 2200,20190309 2200,642, ,CFS
KCK,H,20,FLOW,20190309 2300,20190309 2300,755, ,CFS
KCK,H,20,FLOW,20190310 0000,20190310 0000,783, ,CFS
KCK,H,20,FLOW,20190310 0100,20190310 0100,755, ,CFS
KCK,H,20,FLOW,20190310 0300,20190310 0300,716, ,CFS
KCK,H,20,FLOW,20190310 0400,20190310 0400,683, ,CFS
KCK,H,20,FLOW,20190310 0500,20190310 0500,649, ,CFS
KCK,H,20,FLOW,20190310 0600,20190310 0600,629, ,CFS
KCK,H,20,FLOW,20190310 0700,20190310 0700,602, ,CFS
KCK,H,20,FLOW,20190310 0800,20190310 0800,577, ,CFS
KCK,H,20,FLOW,20190310 0900,20190310 0900,554, ,CFS
KCK,H,20,FLOW,20190310 1000,20190310 1000,538, ,CFS
KCK,H,20,FLOW,20190310 1100,20190310 1100,522, ,CFS
KCK,H,20,FLOW,20190310 1200,20190310 1200,507, ,CFS
KCK,H,20,FLOW,20190310 1300,20190310 1300,502, ,CFS
KCK,H,20,FLOW,20190310 1400,20190310 1400,492, ,CFS
KCK,H,20,FLOW,20190310 1500,20190310 1500,485, ,CFS
KCK,H,20,FLOW,20190310 1600,20190310 1600,475, ,CFS
KCK,H,20,FLOW,20190310 1700,20190310 1700,468, ,CFS
KCK,H,20,FLOW,20190310 1800,20190310 1800,466, ,CFS
KCK,H,20,FLOW,20190310 1900,20190310 1900,460, ,CFS
KCK,H,20,FLOW,20190310 2000,20190310 2000,454, ,CFS
KCK,H,20,FLOW,20190310 2100,20190310 2100,442, ,CFS
KCK,H,20,FLOW,20190310 2200,20190310 2200,438, ,CFS
KCK,H,20,FLOW,20190310 2300,20190310 2300,432, ,CFS
KCK,H,20,FLOW,20190311 0000,20190311 0000,426, ,CFS
KCK,H,20,FLOW,20190311 0100,20190311 0100,422, ,CFS
KCK,H,20,FLOW,20190311 0200,20190311 0200,414, ,CFS
KCK,H,20,FLOW,20190311 0300,20190311 0300,409, ,CFS
KCK,H,20,FLOW,20190311 0400,20190311 0400,405, ,CFS
KCK,H,20,FLOW,20190311 0500,20190311 0500,399, ,CFS
KCK,H,20,FLOW,20190311 0600,20190311 0600,395, ,CFS
KCK,H,20,FLOW,20190311 0700,20190311 0700,394, ,CFS
KCK,H,20,FLOW,20190311 0800,20190311 0800,386, ,CFS
KCK,H,20,FLOW,20190311 0900,20190311 0900,384, ,CFS
KCK,H,20,FLOW,20190311 1000,20190311 1000,381, ,CFS
KCK,H,20,FLOW,20190311 1100,20190311 1100,375, ,CFS
KCK,H,20,FLOW,20190311 1200,20190311 1200,373, ,CFS
KCK,H,20,FLOW,20190311 1300,20190311 1300,370, ,CFS
KCK,H,20,FLOW,20190311 1400,20190311 1400,370, ,CFS
KCK,H,20,FLOW,20190311 1500,20190311 1500,365, ,CFS
KCK,H,20,FLOW,20190311 1600,20190311 1600,361, ,CFS
KCK,H,20,FLOW,20190311 1700,20190311 1700,359, ,CFS
KCK,H,20,FLOW,20190311 1800,20190311 1800,356, ,CFS
KCK,H,20,FLOW,20190311 1900,20190311 1900,354, ,CFS
KCK,H,20,FLOW,20190311 2000,20190311 2000,352, ,CFS
KCK,H,20,FLOW,20190311 2100,20190311 2100,349, ,CFS
KCK,H,20,FLOW,20190311 2200,20190311 2200,345, ,CFS
KCK,H,20,FLOW,20190311 2300,20190311 2300,345, ,CFS
KCK,H,20,FLOW,20190312 0000,20190312 0000,342, ,CFS
KCK,H,20,FLOW,20190312 0100,20190312 0100,339, ,CFS
KCK,H,20,FLOW,20190312 0200,20190312 0200,339, ,CFS
KCK,H,20,FLOW,20190312 0300,20190312 0300,337, ,CFS
KCK,H,20,FLOW,20190312 0400,20190312 0400,335, ,CFS
KCK,H,20,FLOW,20190312 0500,20190312 0500,332, ,CFS
KCK,H,20,FLOW,20190312 0600,20190312 0600,334, ,CFS
KCK,H,20,FLOW,20190312 0700,20190312 0700,329, ,CFS
KCK,H,20,FLOW,20190312 0800,20190312 0800,329, ,CFS
KCK,H,20,FLOW,20190312 0900,20190312 0900,327, ,CFS
KCK,H,20,FLOW,20190312 1000,20190312 1000,324, ,CFS
KCK,H,20,FLOW,20190312 1100,20190312 1100,322, ,CFS
KCK,H,20,FLOW,20190312 1200,20190312 1200,322, ,CFS
KCK,H,20,FLOW,20190312 1300,20190312 1300,319, ,CFS
KCK,H,20,FLOW,20190312 1400,20190312 1400,317, ,CFS
KCK,H,20,FLOW,20190312 1500,20190312 1500,316, ,CFS
KCK,H,20,FLOW,20190312 1600,20190312 1600,314, ,CFS
KCK,H,20,FLOW,20190312 1700,20190312 1700,311, ,CFS
KCK,H,20,FLOW,20190312 1800,20190312 1800,311, ,CFS
KCK,H,20,FLOW,20190312 1900,20190312 1900,308, ,CFS
KCK,H,20,FLOW,20190312 2000,20190312 2000,304, ,CFS
KCK,H,20,FLOW,20190312 2100,20190312 2100,303, ,CFS
KCK,H,20,FLOW,20190312 2200,20190312 2200,300, ,CFS
KCK,H,20,FLOW,20190312 2300,20190312 2300,300, ,CFS
KCK,H,20,FLOW,20190313 0000,20190313 0000,298, ,CFS
KCK,H,20,FLOW,20190313 0100,20190313 0100,295, ,CFS
KCK,H,20,FLOW,20190313 0200,20190313 0200,295, ,CFS
KCK,H,20,FLOW,20190313 0300,20190313 0300,294, ,CFS
KCK,H,20,FLOW,20190313 0400,20190313 0400,291, ,CFS
KCK,H,20,FLOW,20190313 0500,20190313 0500,289, ,CFS
KCK,H,20,FLOW,20190313 0600,20190313 0600,288, ,CFS
KCK,H,20,FLOW,20190313 0700,20190313 0700,286, ,CFS
KCK,H,20,FLOW,20190313 0800,20190313 0800,286, ,CFS
KCK,H,20,FLOW,20190313 0900,20190313 0900,285, ,CFS
KCK,H,20,FLOW,20190313 1000,20190313 1000,282, ,CFS
KCK,H,20,FLOW,20190313 1100,20190313 1100,280, ,CFS
KCK,H,20,FLOW,20190313 1200,20190313 1200,279, ,CFS
KCK,H,20,FLOW,20190313 1300,20190313 1300,277, ,CFS
KCK,H,20,FLOW,20190313 1400,20190313 1400,276, ,CFS
KCK,H,20,FLOW,20190313 1500,20190313 1500,274, ,CFS
KCK,H,20,FLOW,20190313 1600,20190313 1600,273, ,CFS
KCK,H,20,FLOW,20190313 1700,20190313 1700,270, ,CFS
KCK,H,20,FLOW,20190313 1800,20190313 1800,270, ,CFS
KCK,H,20,FLOW,20190313 1900,20190313 1900,268, ,CFS
